"OrderNumber";"OrderDate";"OrderStatus";"CustomerFirstName";"CustomerLastName";"CustomerEmail";"CategoryName";"ProductName";"SKU";"Quantity";"UnitPrice";"Discount";"LineTotal";"ShippingTotal";"GrandTotal"
"ORD-10400";"2007-01-01 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"21";"99.00";"0.000";"2079.00";"83.93";"3146.93"
"ORD-10400";"2007-01-01 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"35";"14.40";"0.000";"504.00";"83.93";"3146.93"
"ORD-10401";"2007-01-01 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"70";"30.40";"0.000";"2128.00";"12.51";"3881.11"
"ORD-10401";"2007-01-01 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Seafood";"Product LYERX";"SKU-0030";"18";"20.70";"0.000";"372.60";"12.51";"3881.11"
"ORD-10401";"2007-01-01 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"20";"16.80";"0.000";"336.00";"12.51";"3881.11"
"ORD-10399";"2006-12-31 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Confections";"Product TBTBL";"SKU-0068";"60";"10.00";"0.000";"600.00";"27.36";"1792.96"
"ORD-10399";"2006-12-31 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"14";"10.40";"0.000";"145.60";"27.36";"1792.96"
"ORD-10399";"2006-12-31 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Beverages";"Product JYGFE";"SKU-0076";"35";"14.40";"0.000";"504.00";"27.36";"1792.96"
"ORD-10399";"2006-12-31 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"30";"17.20";"0.000";"516.00";"27.36";"1792.96"
"ORD-10398";"2006-12-30 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"120";"19.20";"0.100";"2073.60";"89.16";"2594.76"
"ORD-10398";"2006-12-30 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"30";"14.40";"0.000";"432.00";"89.16";"2594.76"
"ORD-10396";"2006-12-27 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Grains/Cereals";"Product JLUDZ";"SKU-0023";"40";"7.20";"0.000";"288.00";"135.35";"2039.15"
"ORD-10397";"2006-12-27 07:00:00";"delivered";"Sunil";"Uppal";"sunil.uppal@example.com";"Produce";"Product APITJ";"SKU-0051";"18";"42.40";"0.150";"648.72";"60.26";"776.98"
"ORD-10396";"2006-12-27 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"21";"27.80";"0.000";"583.80";"135.35";"2039.15"
"ORD-10397";"2006-12-27 07:00:00";"delivered";"Sunil";"Uppal";"sunil.uppal@example.com";"Confections";"Product VJZZH";"SKU-0021";"10";"8.00";"0.150";"68.00";"60.26";"776.98"
"ORD-10396";"2006-12-27 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"60";"17.20";"0.000";"1032.00";"135.35";"2039.15"
"ORD-10395";"2006-12-26 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"70";"26.20";"0.100";"1650.60";"184.41";"2307.33"
"ORD-10395";"2006-12-26 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"8";"28.80";"0.000";"230.40";"184.41";"2307.33"
"ORD-10395";"2006-12-26 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Seafood";"Product CBRRL";"SKU-0046";"28";"9.60";"0.100";"241.92";"184.41";"2307.33"
"ORD-10393";"2006-12-25 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Confections";"Product LYLNI";"SKU-0025";"7";"11.20";"0.250";"58.80";"126.56";"2683.51"
"ORD-10393";"2006-12-25 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"32";"10.00";"0.000";"320.00";"126.56";"2683.51"
"ORD-10393";"2006-12-25 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Confections";"Product HLGZA";"SKU-0026";"70";"24.90";"0.250";"1307.25";"126.56";"2683.51"
"ORD-10393";"2006-12-25 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Beverages";"Product RECZE";"SKU-0002";"25";"15.20";"0.250";"285.00";"126.56";"2683.51"
"ORD-10393";"2006-12-25 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Produce";"Product PWCJB";"SKU-0014";"42";"18.60";"0.250";"585.90";"126.56";"2683.51"
"ORD-10394";"2006-12-25 07:00:00";"delivered";"Denise";"Smith";"denise.smith@example.com";"Confections";"Product WUXYK";"SKU-0062";"10";"39.40";"0.000";"394.00";"30.34";"472.34"
"ORD-10394";"2006-12-25 07:00:00";"delivered";"Denise";"Smith";"denise.smith@example.com";"Seafood";"Product POXFU";"SKU-0013";"10";"4.80";"0.000";"48.00";"30.34";"472.34"
"ORD-10392";"2006-12-24 07:00:00";"delivered";"Tosh";"Meston";"tosh.meston@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"50";"28.80";"0.000";"1440.00";"122.46";"1562.46"
"ORD-10390";"2006-12-23 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"60";"10.00";"0.100";"540.00";"126.38";"2217.26"
"ORD-10390";"2006-12-23 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"40";"14.40";"0.100";"518.40";"126.38";"2217.26"
"ORD-10390";"2006-12-23 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Seafood";"Product CBRRL";"SKU-0046";"45";"9.60";"0.000";"432.00";"126.38";"2217.26"
"ORD-10390";"2006-12-23 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"24";"27.80";"0.100";"600.48";"126.38";"2217.26"
"ORD-10391";"2006-12-23 07:00:00";"delivered";"TiAnna";"Jones";"tianna.jones@example.com";"Seafood";"Product POXFU";"SKU-0013";"18";"4.80";"0.000";"86.40";"5.45";"91.85"
"ORD-10389";"2006-12-20 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"15";"19.20";"0.000";"288.00";"47.42";"1880.22"
"ORD-10389";"2006-12-20 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Beverages";"Product TOONT";"SKU-0070";"30";"12.00";"0.000";"360.00";"47.42";"1880.22"
"ORD-10389";"2006-12-20 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Seafood";"Product YHXGE";"SKU-0010";"16";"24.80";"0.000";"396.80";"47.42";"1880.22"
"ORD-10389";"2006-12-20 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Confections";"Product WUXYK";"SKU-0062";"20";"39.40";"0.000";"788.00";"47.42";"1880.22"
"ORD-10388";"2006-12-19 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Seafood";"Product AQOKR";"SKU-0045";"15";"7.60";"0.200";"91.20";"34.86";"1263.66"
"ORD-10388";"2006-12-19 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"20";"5.60";"0.200";"89.60";"34.86";"1263.66"
"ORD-10388";"2006-12-19 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"40";"26.20";"0.000";"1048.00";"34.86";"1263.66"
"ORD-10387";"2006-12-18 07:00:00";"delivered";"Kaspars";"Ginters";"kaspars.ginters@example.com";"Produce";"Product OFBNT";"SKU-0028";"6";"36.40";"0.000";"218.40";"93.63";"1152.03"
"ORD-10387";"2006-12-18 07:00:00";"delivered";"Kaspars";"Ginters";"kaspars.ginters@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"12";"44.00";"0.000";"528.00";"93.63";"1152.03"
"ORD-10386";"2006-12-18 07:00:00";"delivered";"Giuseppe";"Russo";"giuseppe.russo@example.com";"Beverages";"Product QOGNU";"SKU-0024";"15";"3.60";"0.000";"54.00";"13.99";"179.99"
"ORD-10387";"2006-12-18 07:00:00";"delivered";"Kaspars";"Ginters";"kaspars.ginters@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"15";"17.20";"0.000";"258.00";"93.63";"1152.03"
"ORD-10387";"2006-12-18 07:00:00";"delivered";"Kaspars";"Ginters";"kaspars.ginters@example.com";"Beverages";"Product QOGNU";"SKU-0024";"15";"3.60";"0.000";"54.00";"93.63";"1152.03"
"ORD-10386";"2006-12-18 07:00:00";"delivered";"Giuseppe";"Russo";"giuseppe.russo@example.com";"Beverages";"Product SWNJY";"SKU-0034";"10";"11.20";"0.000";"112.00";"13.99";"179.99"
"ORD-10385";"2006-12-17 07:00:00";"delivered";"Agnieszka";"Wojciechowska";"agnieszka.wojciechowska@example.com";"Confections";"Product TBTBL";"SKU-0068";"8";"10.00";"0.200";"64.00";"30.96";"722.16"
"ORD-10385";"2006-12-17 07:00:00";"delivered";"Agnieszka";"Wojciechowska";"agnieszka.wojciechowska@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"20";"27.20";"0.200";"435.20";"30.96";"722.16"
"ORD-10385";"2006-12-17 07:00:00";"delivered";"Agnieszka";"Wojciechowska";"agnieszka.wojciechowska@example.com";"Produce";"Product HMLNI";"SKU-0007";"10";"24.00";"0.200";"192.00";"30.96";"722.16"
"ORD-10384";"2006-12-16 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"15";"27.20";"0.000";"408.00";"168.64";"2391.04"
"ORD-10383";"2006-12-16 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"20";"30.40";"0.000";"608.00";"34.24";"933.24"
"ORD-10383";"2006-12-16 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Confections";"Product BIUDV";"SKU-0050";"15";"13.00";"0.000";"195.00";"34.24";"933.24"
"ORD-10383";"2006-12-16 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Seafood";"Product POXFU";"SKU-0013";"20";"4.80";"0.000";"96.00";"34.24";"933.24"
"ORD-10384";"2006-12-16 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Confections";"Product QHFFP";"SKU-0020";"28";"64.80";"0.000";"1814.40";"168.64";"2391.04"
"ORD-10382";"2006-12-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Produce";"Product BKAZJ";"SKU-0074";"50";"8.00";"0.000";"400.00";"94.77";"2994.77"
"ORD-10382";"2006-12-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Condiments";"Product EPEIM";"SKU-0005";"32";"17.00";"0.000";"544.00";"94.77";"2994.77"
"ORD-10382";"2006-12-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"14";"99.00";"0.000";"1386.00";"94.77";"2994.77"
"ORD-10382";"2006-12-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Seafood";"Product CKEDC";"SKU-0018";"9";"50.00";"0.000";"450.00";"94.77";"2994.77"
"ORD-10382";"2006-12-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product ASTMN";"SKU-0033";"60";"2.00";"0.000";"120.00";"94.77";"2994.77"
"ORD-10380";"2006-12-12 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"6";"27.20";"0.100";"146.88";"35.03";"1348.85"
"ORD-10380";"2006-12-12 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Beverages";"Product TOONT";"SKU-0070";"30";"12.00";"0.000";"360.00";"35.03";"1348.85"
"ORD-10380";"2006-12-12 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Seafood";"Product LYERX";"SKU-0030";"18";"20.70";"0.100";"335.34";"35.03";"1348.85"
"ORD-10380";"2006-12-12 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"20";"26.20";"0.100";"471.60";"35.03";"1348.85"
"ORD-10381";"2006-12-12 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Produce";"Product BKAZJ";"SKU-0074";"14";"8.00";"0.000";"112.00";"7.99";"119.99"
"ORD-10379";"2006-12-11 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Condiments";"Product ICKNK";"SKU-0063";"16";"35.10";"0.100";"505.44";"45.03";"908.31"
"ORD-10379";"2006-12-11 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"20";"16.80";"0.100";"302.40";"45.03";"908.31"
"ORD-10379";"2006-12-11 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Seafood";"Product TTEEX";"SKU-0041";"8";"7.70";"0.100";"55.44";"45.03";"908.31"
"ORD-10378";"2006-12-10 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"6";"17.20";"0.000";"103.20";"5.44";"108.64"
"ORD-10377";"2006-12-09 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Beverages";"Product LSOFL";"SKU-0039";"20";"14.40";"0.150";"244.80";"22.21";"885.81"
"ORD-10376";"2006-12-09 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"42";"10.00";"0.050";"399.00";"20.39";"419.39"
"ORD-10377";"2006-12-09 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Produce";"Product OFBNT";"SKU-0028";"20";"36.40";"0.150";"618.80";"22.21";"885.81"
"ORD-10375";"2006-12-06 07:00:00";"delivered";"Denise";"Smith";"denise.smith@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"10";"5.90";"0.000";"59.00";"20.12";"358.12"
"ORD-10375";"2006-12-06 07:00:00";"delivered";"Denise";"Smith";"denise.smith@example.com";"Produce";"Product PWCJB";"SKU-0014";"15";"18.60";"0.000";"279.00";"20.12";"358.12"
"ORD-10373";"2006-12-05 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Seafood";"Product ACRVI";"SKU-0058";"80";"10.60";"0.200";"678.40";"124.12";"1490.52"
"ORD-10373";"2006-12-05 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"50";"17.20";"0.200";"688.00";"124.12";"1490.52"
"ORD-10374";"2006-12-05 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Seafood";"Product ACRVI";"SKU-0058";"15";"10.60";"0.000";"159.00";"3.94";"462.94"
"ORD-10374";"2006-12-05 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"30";"10.00";"0.000";"300.00";"3.94";"462.94"
"ORD-10372";"2006-12-04 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"70";"27.20";"0.250";"1428.00";"890.78";"10101.68"
"ORD-10372";"2006-12-04 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"42";"27.80";"0.250";"875.70";"890.78";"10101.68"
"ORD-10372";"2006-12-04 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Confections";"Product QHFFP";"SKU-0020";"12";"64.80";"0.250";"583.20";"890.78";"10101.68"
"ORD-10372";"2006-12-04 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Beverages";"Product QDOMO";"SKU-0038";"40";"210.80";"0.250";"6324.00";"890.78";"10101.68"
"ORD-10371";"2006-12-03 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"6";"15.20";"0.200";"72.96";"0.45";"73.41"
"ORD-10370";"2006-12-03 07:00:00";"delivered";"Jacek";"Jelitto";"jacek.jelitto@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"30";"26.60";"0.000";"798.00";"1.17";"1118.77"
"ORD-10370";"2006-12-03 07:00:00";"delivered";"Jacek";"Jelitto";"jacek.jelitto@example.com";"Produce";"Product BKAZJ";"SKU-0074";"20";"8.00";"0.150";"136.00";"1.17";"1118.77"
"ORD-10370";"2006-12-03 07:00:00";"delivered";"Jacek";"Jelitto";"jacek.jelitto@example.com";"Beverages";"Product HHYDP";"SKU-0001";"15";"14.40";"0.150";"183.60";"1.17";"1118.77"
"ORD-10369";"2006-12-02 07:00:00";"delivered";"Agnieszka";"Wojciechowska";"agnieszka.wojciechowska@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"20";"99.00";"0.000";"1980.00";"195.68";"2586.08"
"ORD-10369";"2006-12-02 07:00:00";"delivered";"Agnieszka";"Wojciechowska";"agnieszka.wojciechowska@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"18";"30.40";"0.250";"410.40";"195.68";"2586.08"
"ORD-10368";"2006-11-29 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Produce";"Product OFBNT";"SKU-0028";"13";"36.40";"0.100";"425.88";"101.95";"1791.73"
"ORD-10368";"2006-11-29 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"35";"26.60";"0.100";"837.90";"101.95";"1791.73"
"ORD-10368";"2006-11-29 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Confections";"Product VJZZH";"SKU-0021";"5";"8.00";"0.100";"36.00";"101.95";"1791.73"
"ORD-10368";"2006-11-29 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Grains/Cereals";"Product OVLQI";"SKU-0057";"25";"15.60";"0.000";"390.00";"101.95";"1791.73"
"ORD-10366";"2006-11-28 07:00:00";"delivered";"Katerina";"Kolesnikova";"katerina.kolesnikova@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"5";"10.40";"0.000";"52.00";"10.14";"146.14"
"ORD-10367";"2006-11-28 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"7";"10.40";"0.000";"72.80";"13.55";"847.75"
"ORD-10366";"2006-11-28 07:00:00";"delivered";"Katerina";"Kolesnikova";"katerina.kolesnikova@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"5";"16.80";"0.000";"84.00";"10.14";"146.14"
"ORD-10367";"2006-11-28 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Beverages";"Product SWNJY";"SKU-0034";"36";"11.20";"0.000";"403.20";"13.55";"847.75"
"ORD-10367";"2006-11-28 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"15";"16.80";"0.000";"252.00";"13.55";"847.75"
"ORD-10367";"2006-11-28 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"18";"5.90";"0.000";"106.20";"13.55";"847.75"
"ORD-10365";"2006-11-27 07:00:00";"delivered";"John";"Peoples";"john.peoples@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"24";"16.80";"0.000";"403.20";"22.00";"425.20"
"ORD-10364";"2006-11-26 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"30";"28.80";"0.000";"864.00";"71.97";"1021.97"
"ORD-10364";"2006-11-26 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"5";"17.20";"0.000";"86.00";"71.97";"1021.97"
"ORD-10363";"2006-11-26 07:00:00";"delivered";"TiAnna";"Jones";"tianna.jones@example.com";"Beverages";"Product JYGFE";"SKU-0076";"12";"14.40";"0.000";"172.80";"30.54";"477.74"
"ORD-10363";"2006-11-26 07:00:00";"delivered";"TiAnna";"Jones";"tianna.jones@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"20";"10.00";"0.000";"200.00";"30.54";"477.74"
"ORD-10363";"2006-11-26 07:00:00";"delivered";"TiAnna";"Jones";"tianna.jones@example.com";"Beverages";"Product BWRLG";"SKU-0075";"12";"6.20";"0.000";"74.40";"30.54";"477.74"
"ORD-10362";"2006-11-25 07:00:00";"delivered";"Amritansh";"Raghav";"amritansh.raghav@example.com";"Confections";"Product LYLNI";"SKU-0025";"50";"11.20";"0.000";"560.00";"96.04";"1645.64"
"ORD-10362";"2006-11-25 07:00:00";"delivered";"Amritansh";"Raghav";"amritansh.raghav@example.com";"Produce";"Product APITJ";"SKU-0051";"20";"42.40";"0.000";"848.00";"96.04";"1645.64"
"ORD-10362";"2006-11-25 07:00:00";"delivered";"Amritansh";"Raghav";"amritansh.raghav@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"24";"5.90";"0.000";"141.60";"96.04";"1645.64"
"ORD-10360";"2006-11-22 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"35";"99.00";"0.000";"3465.00";"131.70";"7521.90"
"ORD-10360";"2006-11-22 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Confections";"Product FPYPN";"SKU-0049";"35";"16.00";"0.000";"560.00";"131.70";"7521.90"
"ORD-10360";"2006-11-22 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Beverages";"Product QDOMO";"SKU-0038";"10";"210.80";"0.000";"2108.00";"131.70";"7521.90"
"ORD-10360";"2006-11-22 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"28";"5.90";"0.000";"165.20";"131.70";"7521.90"
"ORD-10361";"2006-11-22 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product LSOFL";"SKU-0039";"54";"14.40";"0.100";"699.84";"183.17";"2229.41"
"ORD-10360";"2006-11-22 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Produce";"Product OFBNT";"SKU-0028";"30";"36.40";"0.000";"1092.00";"131.70";"7521.90"
"ORD-10361";"2006-11-22 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"55";"27.20";"0.100";"1346.40";"183.17";"2229.41"
"ORD-10359";"2006-11-21 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Confections";"Product PAFRH";"SKU-0016";"56";"13.90";"0.050";"739.48";"288.43";"3760.11"
"ORD-10359";"2006-11-21 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"70";"10.00";"0.050";"665.00";"288.43";"3760.11"
"ORD-10359";"2006-11-21 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"80";"27.20";"0.050";"2067.20";"288.43";"3760.11"
"ORD-10358";"2006-11-20 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"20";"15.20";"0.050";"288.80";"19.64";"449.04"
"ORD-10358";"2006-11-20 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Beverages";"Product QOGNU";"SKU-0024";"10";"3.60";"0.050";"34.20";"19.64";"449.04"
